transaction_id,customer_id,account_id,merchant_id,date_id,amount,transaction_type,payment_mode,status,fee_amount,discount_amount,net_amount
6738,464,498,34,660,4116,Credit,Cash,Failed,3,26,4087
6739,310,524,51,442,679,Debit,Credit Card,Success,15,119,545
6740,235,302,135,690,8580,Debit,Cash,Success,46,99,8435
6741,202,514,100,388,6444,Credit,Credit Card,Success,29,171,6244
6742,114,173,139,562,10561,Credit,Debit Card,Failed,36,29,10496
6743,86,354,259,721,5847,Credit,Debit Card,Success,21,31,5795
6744,330,450,267,74,4116,Debit,UPI,Success,26,24,4066
6745,360,320,246,990,4239,Debit,Cash,Failed,30,58,4151
6746,420,25,234,794,808,Credit,UPI,Success,47,117,644
6747,115,479,272,1035,10130,Debit,UPI,Success,5,85,10040
6748,338,146,284,717,749,Debit,UPI,Success,37,162,550
6749,476,431,105,644,15524,Credit,Cash,Failed,3,190,15331
6750,488,211,9,367,2830,Credit,Cash,Failed,32,102,2696
6751,213,609,55,166,8902,Credit,Debit Card,Failed,41,11,8850
6752,337,645,160,922,1148,Debit,Net Banking,Success,47,186,915
6753,170,604,234,690,10497,Credit,Net Banking,Success,42,192,10263
6754,199,159,117,1007,13145,Debit,Net Banking,Success,42,69,13034
6755,376,527,149,441,3839,Debit,Debit Card,Success,40,28,3771
6756,474,393,111,4,7887,Credit,Debit Card,Failed,49,44,7794
6757,212,227,254,329,12373,Debit,Net Banking,Failed,25,71,12277
6758,150,190,83,58,4291,Debit,Debit Card,Failed,27,56,4208
6759,242,365,74,1020,5927,Credit,Debit Card,Failed,9,190,5728
6760,282,303,65,963,2598,Credit,UPI,Failed,20,136,2442
6761,19,276,188,414,3025,Debit,Credit Card,Failed,14,88,2923
6762,304,343,36,466,4166,Debit,Cash,Failed,5,30,4131
6763,500,182,256,895,1636,Debit,Credit Card,Failed,16,155,1465
6764,355,489,25,86,1707,Debit,UPI,Failed,6,37,1664
6765,351,475,48,112,8345,Credit,UPI,Success,9,149,8187
6766,132,28,98,446,591,Credit,Net Banking,Success,27,111,453
6767,89,692,205,185,9421,Credit,Credit Card,Success,42,49,9330
6768,219,19,143,863,11079,Debit,UPI,Success,29,22,11028
6769,473,97,275,46,2276,Credit,Net Banking,Failed,28,46,2202
6770,192,268,78,737,6864,Debit,Cash,Success,33,151,6680
6771,435,240,106,1032,11500,Credit,Cash,Failed,49,130,11321
6772,136,220,243,338,1363,Credit,Cash,Failed,15,153,1195
6773,485,368,257,986,5425,Debit,Net Banking,Success,34,67,5324
6774,19,497,259,331,8383,Credit,Net Banking,Failed,41,24,8318
6775,318,49,36,1042,6598,Credit,Credit Card,Success,22,97,6479
6776,371,448,25,429,4846,Debit,Credit Card,Failed,20,66,4760
6777,490,534,233,176,1740,Credit,Net Banking,Success,31,106,1603
6778,377,207,29,210,7007,Credit,Debit Card,Success,30,126,6851
6779,226,361,131,1036,6823,Debit,Net Banking,Failed,36,44,6743
6780,24,521,76,448,9546,Debit,Credit Card,Failed,28,194,9324
6781,120,72,115,831,4818,Debit,UPI,Success,46,191,4581
6782,220,693,214,242,2103,Debit,Debit Card,Success,16,108,1979
6783,360,668,11,251,9828,Debit,Net Banking,Success,1,170,9657
6784,47,567,81,746,4115,Credit,Cash,Success,35,17,4063
6785,466,383,283,217,4326,Debit,Debit Card,Success,24,188,4114
6786,191,186,289,23,5420,Credit,Debit Card,Failed,48,22,5350
6787,500,544,96,329,7081,Debit,UPI,Failed,50,6,7025
6788,413,253,35,928,11017,Credit,Debit Card,Failed,29,50,10938
6789,432,472,142,727,8371,Credit,Net Banking,Failed,30,46,8295
6790,63,254,298,482,940,Debit,Credit Card,Success,1,171,768
6791,426,457,108,881,10850,Credit,Cash,Success,22,105,10723
6792,66,398,91,374,7147,Credit,UPI,Success,22,100,7025
6793,366,347,54,124,2986,Credit,Credit Card,Success,3,65,2918
6794,161,39,219,558,1086,Credit,Net Banking,Failed,36,69,981
6795,486,450,159,769,141,Debit,Debit Card,Success,44,194,-97
6796,318,456,34,154,2450,Credit,UPI,Failed,9,24,2417
6797,341,559,187,726,1438,Credit,Debit Card,Failed,18,178,1242
6798,416,575,261,579,2932,Debit,Debit Card,Success,18,70,2844
6799,171,602,248,85,4647,Debit,Credit Card,Success,16,135,4496
6800,80,466,26,331,12589,Debit,Debit Card,Success,15,66,12508
6801,264,259,178,951,11176,Credit,Net Banking,Success,35,59,11082
6802,31,515,31,650,8896,Credit,Debit Card,Success,6,73,8817
6803,364,290,152,1010,979,Credit,Cash,Success,3,87,889
6804,267,679,18,630,6221,Debit,Credit Card,Success,22,16,6183
6805,71,123,241,624,2334,Debit,Debit Card,Failed,39,122,2173
6806,44,628,116,444,741,Credit,Credit Card,Success,49,22,670
6807,304,662,34,871,4472,Credit,Net Banking,Success,21,8,4443
6808,302,564,4,576,5387,Debit,UPI,Success,21,63,5303
6809,202,428,261,98,6871,Credit,Net Banking,Failed,0,36,6835
6810,49,449,100,678,3189,Credit,Cash,Failed,11,58,3120
6811,200,564,202,790,5318,Debit,Debit Card,Failed,21,178,5119
6812,269,248,158,227,9191,Debit,Net Banking,Failed,16,191,8984
6813,132,150,213,1003,9825,Credit,Debit Card,Failed,14,53,9758
6814,110,399,260,969,2869,Credit,Debit Card,Success,19,135,2715
6815,245,53,95,90,9493,Debit,Credit Card,Success,14,19,9460
6816,479,246,286,337,10745,Debit,Debit Card,Success,11,117,10617
6817,198,480,231,828,8407,Credit,Net Banking,Success,19,30,8358
6818,422,214,37,827,6535,Debit,UPI,Failed,41,23,6471
6819,439,41,264,37,2252,Debit,Credit Card,Success,3,27,2222
6820,49,353,40,1009,7392,Debit,Cash,Success,46,79,7267
6821,494,614,12,232,1404,Credit,UPI,Failed,21,195,1188
6822,435,459,262,1029,9014,Debit,Cash,Failed,12,42,8960
6823,259,579,79,280,3240,Debit,Net Banking,Success,40,198,3002
6824,273,239,84,381,5633,Debit,UPI,Success,40,87,5506
6825,201,243,121,826,9238,Credit,Credit Card,Success,22,124,9092
6826,100,238,94,1087,10452,Debit,Debit Card,Failed,14,178,10260
6827,371,593,61,957,2002,Debit,Credit Card,Failed,39,89,1874
6828,43,655,250,169,2364,Debit,Debit Card,Success,36,45,2283
6829,154,450,74,186,2927,Credit,Credit Card,Success,0,92,2835
6830,246,345,201,1036,4095,Debit,Net Banking,Success,1,9,4085
6831,70,533,19,227,9531,Credit,Credit Card,Failed,27,14,9490
6832,227,94,189,656,13127,Credit,Debit Card,Success,11,50,13066
6833,177,63,179,132,2051,Credit,Credit Card,Success,5,190,1856
6834,426,409,118,1092,7310,Credit,Net Banking,Failed,20,173,7117
6835,189,492,130,504,7211,Credit,UPI,Success,44,7,7160
6836,354,491,74,956,8239,Debit,UPI,Failed,49,76,8114
6837,338,187,115,362,9777,Debit,Net Banking,Failed,30,74,9673
6838,302,198,251,63,9895,Credit,Net Banking,Success,32,118,9745
6839,250,608,173,1045,10530,Credit,Net Banking,Failed,13,45,10472
6840,111,210,90,524,3741,Credit,Debit Card,Failed,13,26,3702
6841,159,497,28,989,1722,Debit,Debit Card,Success,25,33,1664
6842,51,375,213,15,4788,Debit,Credit Card,Success,38,166,4584
6843,98,146,169,220,1527,Debit,Cash,Failed,31,67,1429
6844,323,503,50,344,3247,Debit,Credit Card,Success,2,167,3078
6845,114,38,297,17,5152,Credit,Net Banking,Failed,5,148,4999
6846,475,535,39,880,5998,Credit,Cash,Failed,2,147,5849
6847,227,550,128,927,3163,Debit,Debit Card,Success,7,26,3130
6848,179,605,92,846,3202,Credit,Debit Card,Success,3,180,3019
6849,355,30,114,146,3760,Debit,Credit Card,Failed,43,103,3614
6850,426,577,121,274,1873,Credit,UPI,Success,28,70,1775
6851,421,506,201,198,6245,Credit,Credit Card,Failed,46,133,6066
6852,196,86,243,465,4534,Debit,UPI,Failed,34,186,4314
6853,259,672,161,1032,10182,Debit,Credit Card,Failed,26,82,10074
6854,491,58,110,433,9240,Debit,Debit Card,Failed,35,118,9087
6855,215,574,26,796,1484,Debit,Credit Card,Failed,0,39,1445
6856,66,654,28,526,10510,Credit,Cash,Success,2,99,10409
6857,478,79,281,460,7373,Credit,Debit Card,Success,6,55,7312
6858,305,574,199,386,2128,Debit,Debit Card,Failed,40,1,2087
6859,144,195,207,331,10206,Debit,Debit Card,Success,1,79,10126
6860,445,479,92,213,3010,Debit,UPI,Success,28,57,2925
6861,353,614,209,390,833,Debit,Net Banking,Success,46,12,775
6862,295,406,235,954,8691,Debit,Debit Card,Success,25,25,8641
6863,319,634,253,597,2431,Debit,Cash,Failed,19,49,2363
6864,36,424,210,523,6582,Debit,Debit Card,Success,14,131,6437
6865,243,49,231,409,6570,Debit,UPI,Success,27,76,6467
6866,248,221,264,678,572,Debit,UPI,Success,42,169,361
6867,90,613,44,503,5948,Credit,Net Banking,Failed,21,131,5796
6868,226,120,148,1078,11389,Credit,UPI,Failed,20,77,11292
6869,240,333,101,663,2595,Debit,UPI,Success,14,150,2431
6870,395,350,84,516,5891,Debit,Net Banking,Success,23,163,5705
6871,179,376,195,642,7990,Debit,Credit Card,Failed,42,46,7902
6872,34,540,261,667,2478,Debit,Cash,Failed,2,170,2306
6873,253,15,35,516,3326,Debit,Debit Card,Failed,22,172,3132
6874,155,366,38,570,324,Credit,Debit Card,Success,6,130,188
6875,195,301,193,832,350,Credit,Debit Card,Success,18,156,176
6876,368,140,255,461,5963,Credit,Cash,Success,21,129,5813
6877,153,430,59,257,9960,Debit,UPI,Failed,10,112,9838
6878,280,434,195,144,6530,Credit,Net Banking,Failed,8,134,6388
6879,301,438,215,228,4573,Credit,Cash,Failed,46,126,4401
6880,489,610,280,865,3008,Credit,Credit Card,Success,40,86,2882
6881,160,388,12,889,2662,Credit,Debit Card,Success,2,158,2502
6882,339,343,243,1016,10695,Credit,Debit Card,Failed,44,121,10530
6883,458,96,166,1047,16961,Credit,Credit Card,Failed,14,198,16749
6884,367,498,293,1013,5054,Credit,Net Banking,Failed,23,140,4891
6885,105,628,271,1005,12331,Credit,Credit Card,Success,39,60,12232
6886,316,407,300,182,9389,Debit,UPI,Failed,28,1,9360
6887,474,497,6,457,8417,Credit,UPI,Failed,34,99,8284
6888,44,277,282,778,3716,Credit,Credit Card,Failed,19,70,3627
6889,314,59,275,801,4158,Debit,Debit Card,Success,42,131,3985
6890,260,679,211,76,1191,Credit,Credit Card,Failed,47,36,1108
6891,456,506,82,1035,16997,Debit,Debit Card,Success,1,123,16873
6892,336,387,109,361,2840,Debit,UPI,Success,33,20,2787
6893,42,436,254,1070,9994,Credit,Cash,Success,48,194,9752
6894,184,265,295,1010,7686,Credit,Debit Card,Success,27,109,7550
6895,468,5,215,175,2234,Credit,Cash,Failed,38,119,2077
6896,14,582,51,1019,10450,Debit,Net Banking,Failed,45,157,10248
6897,84,457,271,1010,7641,Debit,Net Banking,Success,11,0,7630
6898,292,210,102,697,1194,Debit,UPI,Success,40,163,991
6899,450,137,267,601,9935,Credit,Net Banking,Success,35,178,9722
6900,338,549,66,378,3490,Debit,Credit Card,Failed,8,173,3309
6901,450,443,253,582,5122,Credit,Cash,Success,20,168,4934
6902,327,315,58,469,4394,Credit,Debit Card,Success,20,49,4325
6903,389,561,203,763,7679,Credit,Cash,Success,43,28,7608
6904,145,189,114,128,6170,Credit,UPI,Failed,16,158,5996
6905,53,369,236,967,10717,Credit,Credit Card,Failed,44,98,10575
6906,329,149,20,24,5280,Credit,Cash,Failed,29,90,5161
6907,383,419,163,100,8558,Credit,Debit Card,Success,1,52,8505
6908,30,27,32,1071,9035,Debit,Net Banking,Success,42,182,8811
6909,221,386,125,22,7918,Debit,UPI,Success,3,151,7764
6910,452,695,222,41,7904,Credit,Cash,Failed,48,162,7694
6911,37,174,288,681,259,Credit,UPI,Failed,42,110,107
6912,264,155,23,849,10389,Credit,UPI,Failed,39,109,10241
6913,59,299,27,660,15917,Credit,Cash,Failed,6,43,15868
6914,61,613,123,831,2728,Credit,Net Banking,Failed,11,78,2639
6915,382,388,111,261,8760,Debit,Debit Card,Failed,46,40,8674
6916,159,245,131,970,2208,Credit,Debit Card,Success,13,40,2155
6917,363,267,13,1029,10013,Credit,UPI,Success,42,63,9908
6918,207,676,225,624,10268,Credit,UPI,Success,41,39,10188
6919,494,331,10,361,3524,Credit,UPI,Success,40,178,3306
6920,152,518,72,368,5284,Credit,Debit Card,Failed,32,132,5120
6921,173,694,58,379,4142,Credit,Credit Card,Failed,3,138,4001
6922,131,679,66,382,3481,Credit,Credit Card,Failed,48,108,3325
6923,77,346,206,700,13474,Credit,Credit Card,Failed,40,0,13434
6924,250,40,26,251,8345,Debit,Debit Card,Failed,3,99,8243
6925,448,307,28,616,7147,Credit,Net Banking,Failed,11,35,7101
6926,286,137,31,246,9487,Debit,Credit Card,Success,46,125,9316
6927,471,260,101,461,10129,Credit,Net Banking,Failed,10,148,9971
6928,60,169,79,466,5416,Debit,Credit Card,Failed,1,119,5296
6929,194,498,60,658,10142,Debit,Credit Card,Failed,8,132,10002
6930,324,551,118,90,8478,Debit,Credit Card,Success,0,98,8380
6931,436,445,14,695,7928,Credit,Net Banking,Success,25,94,7809
6932,254,130,149,15,1446,Credit,Credit Card,Success,48,188,1210
6933,376,331,277,44,1935,Debit,Credit Card,Failed,1,60,1874
6934,490,119,164,232,5037,Credit,Debit Card,Success,5,65,4967
6935,446,137,17,416,3464,Debit,Debit Card,Success,21,160,3283
6936,53,622,128,783,7598,Credit,UPI,Failed,5,37,7556
6937,248,676,292,712,9472,Debit,Cash,Success,41,119,9312
6938,223,592,298,306,8109,Debit,Cash,Success,33,58,8018
6939,20,295,44,545,5429,Debit,Credit Card,Failed,45,135,5249
6940,223,291,283,881,10075,Credit,Net Banking,Success,15,44,10016
6941,61,484,198,958,11074,Credit,UPI,Failed,33,12,11029
6942,55,477,189,965,4010,Debit,Credit Card,Success,31,165,3814
6943,40,462,297,867,2336,Debit,Net Banking,Success,44,122,2170
6944,56,215,289,485,7053,Debit,UPI,Failed,41,40,6972
6945,20,501,295,824,7738,Credit,Net Banking,Failed,15,116,7607
6946,250,250,13,118,375,Credit,Debit Card,Failed,3,20,352
6947,215,139,51,1075,14795,Credit,Credit Card,Success,39,110,14646
6948,438,334,44,294,5683,Credit,Credit Card,Failed,34,176,5473
6949,256,667,69,567,10994,Debit,Debit Card,Success,23,104,10867
6950,92,367,189,261,3813,Credit,Credit Card,Failed,8,60,3745
6951,205,172,198,1062,4901,Debit,Debit Card,Failed,1,110,4790
6952,183,567,286,112,4958,Credit,Net Banking,Success,2,192,4764
6953,349,559,272,1078,2430,Debit,Credit Card,Success,33,110,2287
6954,498,57,44,309,2199,Debit,Debit Card,Failed,39,15,2145
6955,206,503,209,665,7745,Credit,Debit Card,Failed,49,171,7525
6956,242,141,253,1038,5612,Credit,UPI,Failed,35,181,5396
6957,396,472,38,88,842,Debit,Cash,Failed,4,104,734
6958,366,489,55,149,6674,Debit,Debit Card,Success,30,185,6459
6959,410,559,21,133,945,Debit,Net Banking,Failed,36,70,839
6960,449,154,154,675,14871,Credit,Debit Card,Success,4,45,14822
6961,151,357,145,711,13605,Credit,Debit Card,Success,22,13,13570
6962,435,488,50,316,9831,Credit,Debit Card,Failed,2,182,9647
6963,236,600,293,723,148,Credit,UPI,Success,28,54,66
6964,10,301,64,82,6460,Debit,UPI,Success,15,111,6334
6965,27,643,62,111,6647,Credit,Net Banking,Failed,16,38,6593
6966,67,295,94,791,8599,Credit,UPI,Failed,9,132,8458
6967,366,381,39,271,6756,Debit,Cash,Success,43,76,6637
6968,109,626,178,1025,14284,Debit,Debit Card,Success,32,43,14209
6969,284,324,242,239,2500,Debit,Cash,Success,46,52,2402
6970,354,665,91,959,9480,Credit,Net Banking,Failed,32,95,9353
6971,304,71,115,392,8497,Credit,Cash,Success,34,130,8333
6972,337,243,81,501,9703,Credit,Debit Card,Success,42,78,9583
6973,284,410,272,1037,9694,Debit,Credit Card,Failed,50,22,9622
6974,181,14,173,966,11498,Debit,Credit Card,Success,49,171,11278
6975,481,277,84,335,536,Debit,Cash,Success,37,95,404
6976,318,339,2,734,5580,Debit,Cash,Failed,15,34,5531
6977,99,435,278,510,9313,Debit,Debit Card,Success,5,44,9264
6978,288,243,163,577,1718,Credit,Cash,Failed,9,90,1619
6979,53,248,195,54,3445,Debit,Cash,Success,26,86,3333
6980,302,195,203,1089,4694,Credit,Net Banking,Failed,18,176,4500
6981,73,661,39,470,5599,Debit,UPI,Failed,44,146,5409
6982,158,199,97,60,5047,Debit,UPI,Success,3,36,5008
6983,133,513,221,728,637,Credit,UPI,Success,50,81,506
6984,402,210,137,568,5745,Credit,UPI,Success,47,19,5679
6985,324,180,286,513,3462,Credit,Cash,Success,24,48,3390
6986,388,240,157,902,10258,Credit,Debit Card,Success,23,160,10075
6987,40,639,280,212,3737,Credit,Net Banking,Failed,43,168,3526
6988,164,536,100,645,5464,Credit,Cash,Success,8,1,5455
6989,134,395,180,359,682,Credit,Debit Card,Success,14,99,569
6990,191,682,47,1052,12475,Debit,Debit Card,Failed,42,115,12318
6991,428,538,209,663,7819,Debit,Net Banking,Success,32,76,7711
6992,296,433,56,462,8538,Debit,UPI,Success,45,119,8374
6993,157,623,72,52,2160,Credit,Credit Card,Failed,42,198,1920
6994,361,346,116,1073,1079,Debit,Credit Card,Success,25,97,957
6995,204,250,276,737,4582,Debit,UPI,Failed,50,159,4373
6996,477,379,256,105,1132,Debit,Debit Card,Failed,21,127,984
6997,61,513,88,212,939,Credit,Credit Card,Failed,6,8,925
6998,151,644,18,255,3882,Debit,Debit Card,Success,36,42,3804
6999,297,32,247,1031,11988,Debit,Credit Card,Success,46,174,11768
7000,30,484,118,1003,5842,Credit,UPI,Failed,39,108,5695
7001,321,489,89,163,1284,Debit,Credit Card,Failed,6,30,1248
7002,113,357,13,220,9314,Credit,Cash,Success,24,169,9121
7003,291,468,6,232,7606,Credit,UPI,Failed,8,15,7583
7004,261,490,18,281,1408,Credit,Credit Card,Success,2,24,1382
7005,451,437,300,73,8792,Credit,Net Banking,Success,37,124,8631
7006,23,346,263,622,6227,Debit,Credit Card,Success,25,14,6188
7007,296,447,181,387,8347,Credit,Debit Card,Failed,49,49,8249
7008,87,443,191,622,3857,Credit,Credit Card,Failed,21,157,3679
7009,267,441,298,676,1324,Debit,UPI,Success,19,76,1229
7010,354,627,276,520,2228,Credit,Cash,Success,40,165,2023
7011,258,314,101,568,8552,Debit,Cash,Failed,32,158,8362
7012,294,624,90,146,9330,Debit,UPI,Failed,3,34,9293
7013,284,240,30,763,6624,Credit,Net Banking,Success,22,115,6487
7014,492,255,12,525,4870,Debit,Credit Card,Failed,29,53,4788
7015,456,288,65,822,1998,Debit,Credit Card,Success,20,59,1919
7016,209,517,264,716,3647,Debit,UPI,Failed,26,28,3593
7017,105,146,151,654,5443,Credit,Credit Card,Failed,49,59,5335
7018,4,698,238,555,10446,Debit,Credit Card,Success,3,94,10349
7019,81,411,217,866,7334,Debit,Debit Card,Success,25,114,7195
7020,425,87,58,198,3081,Credit,UPI,Failed,34,58,2989
7021,366,499,43,394,1035,Credit,Credit Card,Failed,16,173,846
7022,162,11,78,690,1851,Credit,Credit Card,Success,4,74,1773
7023,92,43,265,710,2420,Debit,Debit Card,Failed,1,13,2406
7024,409,219,90,427,8614,Debit,Credit Card,Success,32,42,8540
7025,244,493,102,666,1907,Debit,UPI,Failed,35,185,1687
7026,128,158,234,960,9142,Credit,UPI,Success,33,134,8975
7027,217,552,139,421,6549,Credit,Cash,Failed,45,177,6327
7028,409,523,117,410,2332,Credit,UPI,Failed,4,98,2230
7029,315,407,115,131,4356,Debit,Credit Card,Failed,42,171,4143
7030,42,578,113,587,9567,Credit,UPI,Success,2,149,9416
7031,469,460,40,32,6776,Credit,Credit Card,Success,42,12,6722
7032,158,191,275,563,6292,Debit,Cash,Success,29,17,6246
7033,32,500,108,576,693,Credit,Credit Card,Failed,47,49,597
7034,248,476,180,748,6919,Credit,Credit Card,Failed,5,51,6863
7035,59,154,204,559,10249,Credit,Credit Card,Failed,17,173,10059
7036,324,239,160,22,4598,Debit,Credit Card,Failed,30,20,4548
7037,128,124,127,444,4712,Credit,Cash,Success,40,160,4512
7038,245,269,122,1059,6949,Credit,Credit Card,Failed,2,190,6757
7039,163,244,206,487,10467,Credit,Debit Card,Success,1,41,10425
7040,196,182,108,467,6120,Credit,UPI,Success,38,96,5986
7041,414,19,239,973,10432,Credit,Cash,Success,25,137,10270
7042,230,641,64,168,1231,Credit,Cash,Success,31,66,1134
7043,120,222,277,706,2571,Credit,Net Banking,Success,35,72,2464
7044,118,226,49,702,13158,Debit,Cash,Failed,37,136,12985
7045,451,585,32,13,7880,Credit,Credit Card,Failed,48,187,7645
7046,81,336,299,478,6524,Credit,Debit Card,Failed,15,198,6311
7047,158,2,291,829,8872,Credit,Debit Card,Failed,12,17,8843
7048,51,470,35,544,2766,Credit,Cash,Failed,24,150,2592
7049,198,424,9,660,13543,Credit,Credit Card,Failed,44,155,13344
7050,156,48,263,1006,853,Debit,Credit Card,Failed,48,159,646
7051,105,52,228,998,3331,Credit,Cash,Failed,36,107,3188
7052,303,124,12,324,1161,Debit,Cash,Success,50,168,943
7053,150,393,127,65,7112,Credit,Debit Card,Success,0,24,7088
7054,445,620,87,691,2750,Credit,Net Banking,Failed,43,19,2688
7055,495,616,281,538,2019,Debit,Credit Card,Failed,7,80,1932
7056,16,181,36,215,435,Debit,UPI,Failed,46,21,368
7057,418,337,39,699,4232,Credit,Net Banking,Success,23,109,4100
7058,22,146,115,174,6707,Debit,Debit Card,Success,47,5,6655
7059,438,73,281,463,9194,Debit,Net Banking,Success,19,146,9029
7060,294,224,267,916,1179,Debit,UPI,Failed,17,5,1157
7061,364,562,33,781,1111,Debit,Cash,Success,27,182,902
7062,102,556,39,688,2440,Credit,Debit Card,Failed,17,54,2369
7063,482,472,208,819,10851,Credit,Credit Card,Success,39,39,10773
7064,206,25,213,1001,8155,Debit,Cash,Success,49,146,7960
7065,274,514,42,482,8792,Debit,Debit Card,Failed,43,148,8601
7066,101,341,261,727,5037,Credit,Net Banking,Success,1,12,5024
7067,233,55,72,174,4240,Debit,Debit Card,Success,50,28,4162
7068,165,291,45,203,6821,Debit,Debit Card,Success,13,156,6652
7069,302,243,33,782,3816,Credit,UPI,Success,18,159,3639
7070,140,594,107,129,1073,Credit,Cash,Success,12,197,864
7071,80,205,39,761,4256,Debit,Cash,Success,45,145,4066
7072,12,304,199,93,7607,Credit,Debit Card,Failed,28,8,7571
7073,309,55,91,1089,10721,Credit,UPI,Success,8,152,10561
7074,162,106,222,3,2276,Credit,Cash,Success,18,119,2139
7075,286,184,100,74,861,Debit,Net Banking,Failed,46,93,722
7076,468,552,16,481,4314,Debit,Net Banking,Failed,6,119,4189
7077,249,157,174,599,10551,Credit,Net Banking,Failed,47,145,10359
7078,258,160,196,144,1620,Debit,UPI,Failed,44,11,1565
7079,480,419,274,21,5357,Debit,Cash,Failed,16,8,5333
7080,249,213,51,1061,14808,Debit,Credit Card,Failed,35,0,14773
7081,381,658,224,1031,14203,Credit,Credit Card,Failed,5,179,14019
7082,89,247,187,548,7268,Credit,Net Banking,Success,19,130,7119
7083,258,80,118,110,3877,Debit,Debit Card,Success,8,59,3810
7084,63,320,101,786,1046,Debit,Debit Card,Success,10,188,848
7085,95,686,193,723,10519,Credit,Cash,Success,32,72,10415
7086,376,673,93,403,1016,Debit,Net Banking,Success,39,106,871
7087,285,344,202,1002,2149,Credit,Credit Card,Success,30,133,1986
7088,109,290,253,741,255,Debit,Debit Card,Failed,28,166,61
7089,227,582,261,1078,12122,Debit,Net Banking,Failed,50,125,11947
7090,156,492,11,793,6712,Debit,Cash,Success,31,27,6654
7091,86,56,206,526,9515,Debit,Credit Card,Failed,34,60,9421
7092,398,408,173,835,2604,Debit,Cash,Failed,50,58,2496
7093,400,374,201,869,10332,Debit,UPI,Failed,42,83,10207
7094,327,11,270,672,6342,Debit,Debit Card,Failed,26,137,6179
7095,500,293,273,781,6001,Debit,UPI,Success,24,15,5962
7096,92,582,130,1021,14617,Credit,Debit Card,Success,43,39,14535
7097,145,65,36,990,169,Credit,Credit Card,Success,14,33,122
7098,190,332,244,838,4303,Credit,Credit Card,Failed,50,122,4131
7099,184,437,191,760,7820,Debit,Debit Card,Failed,2,116,7702
7100,259,674,67,42,7748,Credit,Credit Card,Success,17,120,7611
7101,182,24,209,760,723,Credit,UPI,Success,7,42,674
7102,199,76,114,993,3939,Debit,Credit Card,Success,12,195,3732
7103,302,514,278,812,6351,Debit,Net Banking,Success,31,120,6200
7104,10,45,231,461,9168,Credit,Cash,Failed,32,144,8992
7105,239,50,214,659,5255,Debit,Credit Card,Failed,49,55,5151
7106,96,609,41,664,3229,Debit,Cash,Failed,14,122,3093
7107,459,543,158,458,9335,Debit,Debit Card,Failed,41,65,9229
7108,287,644,238,974,7316,Debit,Net Banking,Success,14,9,7293
7109,148,70,177,433,1283,Debit,UPI,Failed,16,102,1165
7110,12,191,182,305,5067,Debit,Net Banking,Success,50,135,4882
7111,335,165,8,123,109,Debit,Credit Card,Success,4,38,67
7112,376,244,10,668,6458,Debit,Credit Card,Success,50,113,6295
7113,442,150,105,363,11208,Credit,Net Banking,Failed,45,182,10981
7114,497,651,245,848,6918,Debit,Credit Card,Failed,40,141,6737
7115,141,139,188,507,3846,Debit,Credit Card,Success,31,94,3721
7116,377,496,135,391,4026,Debit,Debit Card,Failed,24,150,3852
7117,408,171,114,500,412,Credit,Credit Card,Failed,30,200,182
7118,136,618,54,730,4258,Debit,Net Banking,Failed,46,179,4033
7119,158,51,263,534,3485,Credit,Cash,Failed,14,129,3342
7120,396,103,52,325,3327,Credit,Debit Card,Success,21,161,3145
7121,185,574,64,181,6975,Credit,Cash,Success,27,199,6749
7122,81,629,55,74,9943,Credit,Debit Card,Failed,31,142,9770
7123,43,36,118,873,10953,Debit,UPI,Failed,30,146,10777
7124,146,637,287,732,3006,Debit,Debit Card,Success,45,159,2802
7125,41,612,2,945,8061,Credit,Debit Card,Failed,43,121,7897
7126,302,69,153,413,7131,Debit,Net Banking,Failed,39,112,6980
7127,293,519,28,1039,4021,Debit,Credit Card,Failed,38,82,3901
7128,467,480,237,869,11638,Credit,Net Banking,Failed,8,134,11496
7129,250,409,143,496,4317,Credit,Cash,Failed,2,159,4156
7130,208,202,117,1091,4102,Credit,Net Banking,Failed,39,166,3897
7131,196,355,234,371,8624,Credit,Credit Card,Failed,43,40,8541
7132,122,402,270,460,7291,Credit,UPI,Failed,40,56,7195
7133,241,105,96,765,4051,Credit,Debit Card,Failed,34,125,3892
7134,336,54,250,804,4596,Credit,Cash,Failed,38,151,4407
7135,452,220,3,512,10972,Credit,Debit Card,Success,19,9,10944
7136,236,293,115,591,8356,Credit,Credit Card,Failed,27,56,8273
7137,291,128,66,267,883,Debit,Credit Card,Success,32,108,743
7138,311,527,97,608,1134,Credit,UPI,Success,17,88,1029
7139,67,545,66,547,10714,Credit,UPI,Failed,2,38,10674
7140,223,176,269,848,654,Debit,UPI,Success,34,174,446
7141,475,460,62,767,935,Credit,Debit Card,Success,16,13,906
7142,381,183,144,948,4860,Debit,Credit Card,Success,14,151,4695
7143,283,28,75,937,9906,Debit,Cash,Success,30,60,9816
7144,350,58,228,285,6870,Credit,Cash,Success,42,41,6787
7145,30,4,22,611,10231,Debit,Net Banking,Success,18,188,10025
7146,9,470,107,861,2468,Credit,Debit Card,Success,35,11,2422
7147,411,284,93,437,8457,Credit,Cash,Success,0,36,8421
7148,279,680,85,390,8501,Credit,Credit Card,Failed,7,59,8435
7149,401,155,77,797,10375,Credit,Credit Card,Success,13,32,10330
7150,198,494,54,795,1269,Credit,UPI,Success,19,189,1061
